"No.","Time","Source","Destination","Protocol","Length","Info"
"19888","85.665438","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7374604 Ack=7363993 Win=131328 Len=1460"
"19889","85.665438","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7376064 Ack=7363993 Win=131328 Len=176"
"19890","85.669911","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7363993 Ack=7376064 Win=65536 Len=0"
"19891","85.679364","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7363993 Ack=7376240 Win=65280 Len=1460"
"19892","85.682057","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7365453 Ack=7376240 Win=65280 Len=1460"
"19893","85.682057","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7366913 Ack=7376240 Win=65280 Len=175"
"19894","85.682112","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7376240 Ack=7367088 Win=131328 Len=0"
"19895","85.684487","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7376240 Ack=7367088 Win=131328 Len=1460"
"19896","85.684487","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7377700 Ack=7367088 Win=131328 Len=1460"
"19897","85.684487","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7379160 Ack=7367088 Win=131328 Len=176"
"19898","85.691098","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7367088 Ack=7379160 Win=65536 Len=0"
"19899","85.732570","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7367088 Ack=7379336 Win=65280 Len=1460"
"19900","85.732570","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7368548 Ack=7379336 Win=65280 Len=1460"
"19901","85.732570","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7370008 Ack=7379336 Win=65280 Len=175"
"19902","85.732683","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7379336 Ack=7370183 Win=131328 Len=0"
"19903","85.735334","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7379336 Ack=7370183 Win=131328 Len=1460"
"19904","85.735334","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7380796 Ack=7370183 Win=131328 Len=1460"
"19905","85.735334","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7382256 Ack=7370183 Win=131328 Len=176"
"19906","85.741279","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7370183 Ack=7382256 Win=65536 Len=0"
"19907","85.756532","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7370183 Ack=7382432 Win=65280 Len=1460"
"19908","85.756897","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7371643 Ack=7382432 Win=65280 Len=1460"
"19909","85.756897","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7373103 Ack=7382432 Win=65280 Len=175"
"19910","85.756973","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7382432 Ack=7373278 Win=131328 Len=0"
"19911","85.759534","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7382432 Ack=7373278 Win=131328 Len=1460"
"19912","85.759534","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7383892 Ack=7373278 Win=131328 Len=1460"
"19913","85.759534","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7385352 Ack=7373278 Win=131328 Len=176"
"19914","85.762268","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7373278 Ack=7385528 Win=65536 Len=0"
"19915","85.777914","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7373278 Ack=7385528 Win=65536 Len=1460"
"19916","85.778114","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7374738 Ack=7385528 Win=65536 Len=1460"
"19917","85.778114","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7376198 Ack=7385528 Win=65536 Len=175"
"19918","85.778197","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7385528 Ack=7376373 Win=131328 Len=0"
"19919","85.780729","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7385528 Ack=7376373 Win=131328 Len=1460"
"19920","85.780729","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7386988 Ack=7376373 Win=131328 Len=1460"
"19921","85.780729","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7388448 Ack=7376373 Win=131328 Len=176"
"19922","85.790295","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7376373 Ack=7388624 Win=65536 Len=0"
"19923","85.822767","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7376373 Ack=7388624 Win=65536 Len=1460"
"19924","85.822767","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7377833 Ack=7388624 Win=65536 Len=1460"
"19925","85.822767","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7379293 Ack=7388624 Win=65536 Len=175"
"19926","85.822887","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7388624 Ack=7379468 Win=131328 Len=0"
"19927","85.825233","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7388624 Ack=7379468 Win=131328 Len=1460"
"19928","85.825233","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7390084 Ack=7379468 Win=131328 Len=1460"
"19929","85.825233","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7391544 Ack=7379468 Win=131328 Len=176"
"19930","85.828091","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7379468 Ack=7391544 Win=65536 Len=0"
"19931","85.836356","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7379468 Ack=7391720 Win=65280 Len=1460"
"19932","85.836554","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7380928 Ack=7391720 Win=65280 Len=1460"
"19933","85.836554","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7382388 Ack=7391720 Win=65280 Len=175"
"19934","85.836629","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7391720 Ack=7382563 Win=131328 Len=0"
"19935","85.841002","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7391720 Ack=7382563 Win=131328 Len=1460"
"19936","85.841002","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7393180 Ack=7382563 Win=131328 Len=1460"
"19937","85.841002","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7394640 Ack=7382563 Win=131328 Len=176"
"19938","85.846513","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7382563 Ack=7394816 Win=65536 Len=0"
"19939","85.858875","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7382563 Ack=7394816 Win=65536 Len=1460"
"19940","85.859031","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7384023 Ack=7394816 Win=65536 Len=1460"
"19941","85.859031","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7385483 Ack=7394816 Win=65536 Len=175"
"19942","85.859094","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7394816 Ack=7385658 Win=131328 Len=0"
"19943","85.861563","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7394816 Ack=7385658 Win=131328 Len=1460"
"19944","85.861563","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7396276 Ack=7385658 Win=131328 Len=1460"
"19945","85.861563","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7397736 Ack=7385658 Win=131328 Len=176"
"19946","85.864288","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7385658 Ack=7397912 Win=65536 Len=0"
"19947","85.880910","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7385658 Ack=7397912 Win=65536 Len=1460"
"19948","85.881247","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7387118 Ack=7397912 Win=65536 Len=1460"
"19949","85.881247","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7388578 Ack=7397912 Win=65536 Len=175"
"19950","85.881317","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7397912 Ack=7388753 Win=131328 Len=0"
"19951","85.883938","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7397912 Ack=7388753 Win=131328 Len=1460"
"19952","85.883938","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7399372 Ack=7388753 Win=131328 Len=1460"
"19953","85.883938","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7400832 Ack=7388753 Win=131328 Len=176"
"19954","85.909530","192.168.43.159","192.168.43.165","TCP","1514","[TCP Retransmission] 56914  >  5001 [PSH, ACK] Seq=7399548 Ack=7388753 Win=131328 Len=1460"
"19955","85.916903","192.168.43.165","192.168.43.159","TCP","66","5001  >  56914 [ACK] Seq=7388753 Ack=7401008 Win=65536 Len=0 SLE=7399548 SRE=7401008"
"19956","85.928646","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7388753 Ack=7401008 Win=65536 Len=1460"
"19957","85.928985","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7390213 Ack=7401008 Win=65536 Len=1460"
"19958","85.928985","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7391673 Ack=7401008 Win=65536 Len=175"
"19959","85.929050","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7401008 Ack=7391848 Win=131328 Len=0"
"19960","85.931819","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7401008 Ack=7391848 Win=131328 Len=1460"
"19961","85.931819","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7402468 Ack=7391848 Win=131328 Len=1460"
"19962","85.931819","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7403928 Ack=7391848 Win=131328 Len=176"
"19963","85.935491","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7391848 Ack=7404104 Win=65536 Len=0"
"19964","85.944030","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7391848 Ack=7404104 Win=65536 Len=1460"
"19965","85.944394","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7393308 Ack=7404104 Win=65536 Len=1460"
"19966","85.944394","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7394768 Ack=7404104 Win=65536 Len=175"
"19967","85.944465","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7404104 Ack=7394943 Win=131328 Len=0"
"19968","85.947843","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7404104 Ack=7394943 Win=131328 Len=1460"
"19969","85.947843","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7405564 Ack=7394943 Win=131328 Len=1460"
"19970","85.947843","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7407024 Ack=7394943 Win=131328 Len=176"
"19971","85.952631","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7394943 Ack=7407024 Win=65536 Len=0"
"19972","85.960543","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7394943 Ack=7407200 Win=65280 Len=1460"
"19973","85.960898","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7396403 Ack=7407200 Win=65280 Len=1460"
"19974","85.960898","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7397863 Ack=7407200 Win=65280 Len=175"
"19975","85.960986","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7407200 Ack=7398038 Win=131328 Len=0"
"19976","85.964355","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7407200 Ack=7398038 Win=131328 Len=1460"
"19977","85.964355","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7408660 Ack=7398038 Win=131328 Len=1460"
"19978","85.964355","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7410120 Ack=7398038 Win=131328 Len=176"
"19979","85.966887","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7398038 Ack=7410296 Win=65536 Len=0"
"19980","85.986479","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7398038 Ack=7410296 Win=65536 Len=1460"
"19981","85.986789","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7399498 Ack=7410296 Win=65536 Len=1460"
"19982","85.986789","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7400958 Ack=7410296 Win=65536 Len=175"
"19983","85.986853","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7410296 Ack=7401133 Win=131328 Len=0"
"19984","85.990809","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7410296 Ack=7401133 Win=131328 Len=1460"
"19985","85.990809","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7411756 Ack=7401133 Win=131328 Len=1460"
"19986","85.990809","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7413216 Ack=7401133 Win=131328 Len=176"
"19990","86.006345","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7401133 Ack=7413392 Win=65536 Len=0"
"19991","86.006553","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7401133 Ack=7413392 Win=65536 Len=1460"
"19992","86.007079","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7402593 Ack=7413392 Win=65536 Len=1460"
"19993","86.007211","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7413392 Ack=7404053 Win=131328 Len=0"
"19994","86.007413","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7404053 Ack=7413392 Win=65536 Len=175"
"19995","86.010315","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7413392 Ack=7404228 Win=131072 Len=1460"
"19996","86.010315","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7414852 Ack=7404228 Win=131072 Len=1460"
"19997","86.010315","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7416312 Ack=7404228 Win=131072 Len=176"
"19998","86.019455","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7404228 Ack=7416312 Win=65536 Len=0"
"19999","86.022273","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7404228 Ack=7416488 Win=65280 Len=1460"
"20000","86.022507","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7405688 Ack=7416488 Win=65280 Len=1460"
"20001","86.022507","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7407148 Ack=7416488 Win=65280 Len=175"
"20002","86.022765","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7416488 Ack=7407323 Win=131328 Len=0"
"20003","86.026836","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7416488 Ack=7407323 Win=131328 Len=1460"
"20004","86.026836","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7417948 Ack=7407323 Win=131328 Len=1460"
"20005","86.026836","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7419408 Ack=7407323 Win=131328 Len=176"
"20006","86.037797","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7407323 Ack=7419584 Win=65536 Len=0"
"20007","86.053439","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7407323 Ack=7419584 Win=65536 Len=1460"
"20008","86.053808","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7408783 Ack=7419584 Win=65536 Len=1460"
"20009","86.053808","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7410243 Ack=7419584 Win=65536 Len=175"
"20010","86.053882","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7419584 Ack=7410418 Win=131328 Len=0"
"20011","86.058159","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7419584 Ack=7410418 Win=131328 Len=1460"
"20012","86.058159","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7421044 Ack=7410418 Win=131328 Len=1460"
"20013","86.058159","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7422504 Ack=7410418 Win=131328 Len=176"
"20014","86.060885","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7410418 Ack=7422680 Win=65536 Len=0"
"20018","86.070799","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7410418 Ack=7422680 Win=65536 Len=1460"
"20019","86.070799","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7411878 Ack=7422680 Win=65536 Len=1460"
"20020","86.070799","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7413338 Ack=7422680 Win=65536 Len=175"
"20021","86.070890","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7422680 Ack=7413513 Win=131328 Len=0"
"20022","86.074460","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7422680 Ack=7413513 Win=131328 Len=1460"
"20023","86.074460","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7424140 Ack=7413513 Win=131328 Len=1460"
"20024","86.074460","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7425600 Ack=7413513 Win=131328 Len=176"
"20025","86.077152","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7413513 Ack=7425776 Win=65536 Len=0"
"20026","86.084708","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7413513 Ack=7425776 Win=65536 Len=1460"
"20027","86.085003","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7414973 Ack=7425776 Win=65536 Len=1460"
"20028","86.085003","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7416433 Ack=7425776 Win=65536 Len=175"
"20029","86.085071","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7425776 Ack=7416608 Win=131328 Len=0"
"20031","86.088085","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7425776 Ack=7416608 Win=131328 Len=1460"
"20032","86.088085","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7427236 Ack=7416608 Win=131328 Len=1460"
"20033","86.088085","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7428696 Ack=7416608 Win=131328 Len=176"
"20035","86.093222","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7416608 Ack=7428872 Win=65536 Len=0"
"20037","86.099756","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7416608 Ack=7428872 Win=65536 Len=1460"
"20038","86.100013","192.168.43.165","192.168.43.159","TCP","1514","5001  >  56914 [ACK] Seq=7418068 Ack=7428872 Win=65536 Len=1460"
"20039","86.100013","192.168.43.165","192.168.43.159","TCP","229","5001  >  56914 [PSH, ACK] Seq=7419528 Ack=7428872 Win=65536 Len=175"
"20040","86.100078","192.168.43.159","192.168.43.165","TCP","54","56914  >  5001 [ACK] Seq=7428872 Ack=7419703 Win=131328 Len=0"
"20041","86.102771","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7428872 Ack=7419703 Win=131328 Len=1460"
"20042","86.102771","192.168.43.159","192.168.43.165","TCP","1514","56914  >  5001 [ACK] Seq=7430332 Ack=7419703 Win=131328 Len=1460"
"20043","86.102771","192.168.43.159","192.168.43.165","TCP","230","56914  >  5001 [PSH, ACK] Seq=7431792 Ack=7419703 Win=131328 Len=176"
"20044","86.107531","192.168.43.165","192.168.43.159","TCP","54","5001  >  56914 [ACK] Seq=7419703 Ack=7431968 Win=65536 Len=0"
